uid,age,birthday,country,region,genderSlider,genderLabel,lifeExpectancy,weeksLived,weeksRemaining,weeksTotal,percentLived,phaseTemplate,phaseCount,phases
EWGFT4RAYJkE0Uc73oFKPQEsBzQM,18,02.08.2008,Romania,Europe,9,Female,79,924,3184,4108,22.5,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
YyBAyPfLjg9qDv1Ymuijl8y9nn0y,67,22.05.1959,Guatemala,North America,9,Female,78,3491,565,4056,86.1,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
a4V9CWpVTofFjjCUwhRmVJ8dX02y,26,15.06.2000,United States,North America,0,Male,74,1348,2500,3848,35.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
o9iHwyVVoiW1nPlUmcYSZTSdHKim,29,05.04.1997,United States,North America,0,Male,74,1515,2333,3848,39.4,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
l2mhM3FHwN8hO3MaCBKXNx5QDAOH,63,01.08.1963,United States,North America,0,Male,74,3272,576,3848,85.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
wsZiwPHnMjruSNBO9LGwmTi9nXcL,40,12.05.1986,Ukraine,Europe,9,Female,76,2084,1868,3952,52.7,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
QexofFUZAvwfQbuyA4OzPcOnszfs,59,17.11.1967,Nepal,Asia,9,Female,73,3048,748,3796,80.3,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
wM3aGljDkgvVpPsJ9oLM4rmItUzA,43,05.04.1983,Mexico,North America,9,Female,78,2246,1810,4056,55.4,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
ndTfPT66xxQ8vyXmRl6m4CILePaf,20,02.08.2006,Pakistan,Asia,0,Male,67,1029,2455,3484,29.5,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
STUm1jt5BV2MmDww6f9XWMbmfz4V,54,17.09.1972,Brazil,South America,9,Female,80,2796,1364,4160,67.2,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
EpqAJs4XQ8HV2UW6uFJOyv9IBXsB,29,10.01.1997,Norway,Europe,0,Male,81,1527,2685,4212,36.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
BpqcYFMFyUdoFJKPrX7k5s2wGKkg,64,17.09.1962,Bangladesh,Asia,5,Non-binary / Other,73,3318,478,3796,87.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
CaHm1AsA4KdDqrA4hTffkYcUTYzt,65,27.01.1961,Spain,Europe,9,Female,86,3403,1069,4472,76.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
eINcZhGnniHSPaYFta1kv0lGg2bl,61,23.09.1965,India,Asia,9,Female,71,3160,532,3692,85.6,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
xdUOfsJJlyWx2uJPTKZJGfAOeaat,45,18.02.1981,Ethiopia,Africa,0,Male,66,2357,1075,3432,68.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
604709b4RLf7nYemJkiI6VqP6ZDP,42,06.12.1984,United States,North America,9,Female,80,2158,2002,4160,51.9,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
jBHygQ384WTSO49KZ6AEfgIcNH3P,39,18.09.1987,United States,North America,4,Non-binary / Other,76,2013,1939,3952,50.9,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
5mlw2FESiAjhrPLIQR9Y02RNJzH7,45,20.11.1981,Brazil,South America,9,Female,80,2317,1843,4160,55.7,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
0XahWW63VpUY02RQEgcW0qIqJvYa,21,05.02.2005,India,Asia,0,Male,68,1106,2430,3536,31.3,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
i6qyKnMHZJcpLqsPOsw59BAtlVHC,37,02.09.1989,Pakistan,Asia,9,Female,69,1911,1677,3588,53.3,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
cy1ri8yDsS3t4iWQiY7fVxVHAVtG,72,26.10.1954,Russia,Europe,9,Female,76,3730,222,3952,94.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
9PDcyx0UYsj3YEif6tq7vvUZatZZ,72,20.09.1954,Egypt,Africa,9,Female,75,3735,165,3900,95.8,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
7dVawTomfSFxzu7MrjjSSafj2qqU,24,06.08.2002,Finland,Europe,0,Male,79,1237,2871,4108,30.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
rb45EnRXm0CZKHQsUfh5jfE613GF,33,21.12.1993,Philippines,Asia,9,Female,75,1687,2213,3900,43.3,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
kz9GMXYQwD8W11zVsGHmUEMtslNm,52,05.07.1974,Nigeria,Africa,9,Female,57,2702,262,2964,91.2,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
9pwIGFDaqyA4RHH8sRZBSiMte0n4,39,01.09.1987,Brazil,South America,9,Female,80,2016,2144,4160,48.5,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
ihOc0S6p7nNhXf5wK1xsRt5nKLDY,22,25.06.2004,Malaysia,Asia,9,Female,78,1138,2918,4056,28.1,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
JBM0CfUUXssLETHwIzeGFZDz69Yi,30,29.04.1996,Pakistan,Asia,0,Male,67,1564,1920,3484,44.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
B4FEr17nhkoLqc2aBQ8T22GXItD1,47,09.10.1979,India,Asia,9,Female,71,2428,1264,3692,65.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
9Vya7xSk90h7WNhK51F1HDWViqXL,30,13.07.1996,DR Congo,Africa,3,Non-binary / Other,60,1553,1567,3120,49.8,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
KZJPcyOy3H9fmOq9GTJ9f7O8Xvjq,35,25.12.1991,China,Asia,0,Male,75,1791,2109,3900,45.9,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
DRtS6Wp6fQTJ5TYYSJpepJmgVz4y,46,18.08.1980,Brazil,South America,9,Female,80,2383,1777,4160,57.3,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
DwmWAmWfpKKnYI7OXlW1lLaY0h1c,41,14.08.1985,Mexico,North America,0,Male,73,2123,1673,3796,55.9,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
arUzpMVqKaaT6g5W4pCLtMXL7v4n,22,10.06.2004,Bangladesh,Asia,0,Male,72,1140,2604,3744,30.4,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
CoC8KyclmlsPdFxJ834MDPUw4BmV,45,31.10.1981,Pakistan,Asia,0,Male,67,2320,1164,3484,66.6,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
MZCEMlZzYKFzIHNIUcUvLmvx81YZ,23,11.11.2003,Iraq,Asia,0,Male,70,1171,2469,3640,32.2,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
qEkmE0O2Vvy2quBTxqKqBevMTrBp,60,28.04.1966,Ethiopia,Africa,0,Male,66,3129,303,3432,91.2,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
oELaSQULtoMubBYr1c8GxGmH5JlL,32,01.05.1994,France,Europe,0,Male,79,1668,2440,4108,40.6,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
4Ybnm72fa2nYRZtcTiwoHNAmsyrA,35,17.12.1991,DR Congo,Africa,9,Female,63,1792,1484,3276,54.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
n1iEYJDgKWRUrYdflEcXg2uy8q2D,41,24.07.1985,Pakistan,Asia,9,Female,69,2126,1462,3588,59.3,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
Aqnt1xRDK1bYvUNlbVbzGuUdf0RQ,28,28.04.1998,Nigeria,Africa,0,Male,55,1460,1400,2860,51.0,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
51JhEpLK77gTm4E5BuQWaJVMU0w2,27,29.04.1999,Brazil,South America,0,Male,73,1407,2389,3796,37.1,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
mHOBTFmap0vn5urQ12MDFMl1IYpP,79,31.01.1947,Spain,Europe,0,Male,80,4133,27,4160,99.4,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
EGUFqqqcIJtUnmlMC3B0ZjMWhwm4,31,31.12.1995,India,Asia,9,Female,71,1581,2111,3692,42.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
mbL34w7v88bLKXrXdlC5bj8LnI5a,54,20.11.1972,Argentina,South America,0,Male,73,2787,1009,3796,73.4,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
UQxGYdGhQJ4d7srB4wUEBmY6jZuQ,58,05.09.1968,Ethiopia,Africa,0,Male,66,3006,426,3432,87.6,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
jQV1Briw7FlwOQVWPe4Kp6hATZus,63,18.02.1963,Colombia,South America,9,Female,80,3296,864,4160,79.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
ZVFrT20TFipzsouB0KwWLX5wuF1F,22,26.11.2004,Poland,Europe,3,Non-binary / Other,75,1116,2784,3900,28.6,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
BZM5qJlrRhFjrKYDDcES23LrZJTC,73,25.08.1953,Peru,South America,9,Female,79,3791,317,4108,92.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
mIWOEjwn35WAqTbsW49EQymdrwhM,73,14.02.1953,Egypt,Africa,9,Female,75,3818,82,3900,97.9,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
7uorw73wAlh97PmX5D8VzdYLVsXJ,56,02.01.1970,Egypt,Africa,4,Non-binary / Other,73,2937,859,3796,77.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
DwuDtjMJKnI3WM71PAG728HObfwW,61,10.01.1965,Algeria,Africa,0,Male,77,3197,807,4004,79.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
kkrcRQTR6AEc4P3HNG69dHns7BgU,21,12.02.2005,Malaysia,Asia,9,Female,78,1105,2951,4056,27.2,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
0iaoFfsUzsrTzrbCIVVVLAoKOGQI,31,29.12.1995,Russia,Europe,0,Male,66,1581,1851,3432,46.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
yBf5pYnXMufuYzOmr6MXKaIJxVKy,33,19.10.1993,Indonesia,Asia,9,Female,73,1696,2100,3796,44.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
liWjPO8OqIi4omEIq8PdFEs2GuFd,20,22.02.2006,Pakistan,Asia,9,Female,69,1052,2536,3588,29.3,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
3PByY48ZCxPdveT4NDAN6q84kczp,53,22.07.1973,Egypt,Africa,0,Male,72,2752,992,3744,73.5,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
sfQApS1ipfJJGPOXzMot0tHM94ZR,32,06.05.1994,Indonesia,Asia,0,Male,69,1667,1921,3588,46.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
lEKSWhmfy5UF8TEcjLGv3OZsZzMb,70,23.07.1956,Israel,Asia,9,Female,84,3639,729,4368,83.3,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
A7Xn4Fmt1MD3ShceKj3iyKrXmCrB,61,12.03.1965,Tanzania,Africa,4,Non-binary / Other,66,3188,244,3432,92.9,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
Bpfzzycny48vbVpuuA63Pz3UiSga,34,03.04.1992,Venezuela,South America,0,Male,70,1776,1864,3640,48.8,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
EAaCeelRfx1LY8wXJoRoNwGTR81z,70,30.11.1956,Uzbekistan,Asia,9,Female,76,3620,332,3952,91.6,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
1RojkQzGu5ugbSs1OeSHctdnrWSn,44,10.10.1982,Iran,Asia,0,Male,75,2271,1629,3900,58.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
wsC1aY3hVqBBNjWa7qdYvRMIQX15,16,16.06.2010,India,Asia,9,Female,71,827,2865,3692,22.4,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
0xGCLxvf7oQIbR8QS3KWLHpOEn3r,46,15.02.1980,Nigeria,Africa,8,Non-binary / Other,56,2409,503,2912,82.7,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
vSN51Z8um0CP091aqlaHOAOSBKYz,48,10.12.1978,Ireland,Europe,5,Non-binary / Other,82,2471,1793,4264,58.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
T7hB1bh92WBaOK0aIOd29Ezkb5XP,69,22.11.1957,Russia,Europe,9,Female,76,3569,383,3952,90.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
rKixi7guOVLyA7BN7wRIgKkc13hm,78,26.08.1948,Japan,Asia,3,Non-binary / Other,83,4051,265,4316,93.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
CrGPkcEgCqYGNlHITEEF6rBo1MMQ,62,30.10.1964,India,Asia,9,Female,71,3207,485,3692,86.9,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
LKUlicemR3AJjYgfAKlwQneVDnty,43,08.09.1983,Germany,Europe,7,Non-binary / Other,82,2223,2041,4264,52.1,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
0lQdLrIEDhljKPmUho8XinBCA4ap,77,08.06.1949,Brazil,South America,9,Female,80,4011,149,4160,96.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
Ot7QED0esehsstvFReuv1i8jMFTl,44,27.06.1982,Nigeria,Africa,9,Female,57,2286,678,2964,77.1,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
lLmJzxZCaGtbJqVJ4qgWes1WKqlr,44,12.11.1982,Mozambique,Africa,9,Female,63,2266,1010,3276,69.2,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
eHNz3Mh7V1Kw8tGX3efSclCyN1Zr,16,28.02.2010,Morocco,Africa,0,Male,74,842,3006,3848,21.9,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
uuzk47ZvpyRkPJaZfBPox44X5ZqQ,65,10.03.1961,United States,North America,9,Female,80,3397,763,4160,81.7,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
0eB9wyueNTTaksgueF4upZG7uhnm,19,30.04.2007,Philippines,Asia,0,Male,68,990,2546,3536,28.0,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
6Xe4R2IBLPTIJRlXKkY1NgrJ4qgg,16,17.03.2010,India,Asia,9,Female,71,840,2852,3692,22.8,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
3KJrktahkSgscd3ORB8FGzMHQjlX,48,23.06.1978,Afghanistan,Asia,0,Male,63,2495,781,3276,76.2,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
74tqNh4tXSIbflG2nwZHk7rH58Tj,74,11.11.1952,Brazil,South America,9,Female,80,3832,328,4160,92.1,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
DfpWaipZUpoAXYDbVMTONOKHN4Ay,32,06.07.1994,Philippines,Asia,9,Female,75,1659,2241,3900,42.5,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
E1eBuX0doncX0bPXL17iXXirAreU,50,29.12.1976,Indonesia,Asia,0,Male,69,2573,1015,3588,71.7,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
9ASUSKtlIgIXFlxlPkZIAb2Tcl2v,58,19.04.1968,Pakistan,Asia,6,Non-binary / Other,68,3026,510,3536,85.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
woYSQKPOttCdaD0OExSIWsrJL4mv,45,17.02.1981,United States,North America,9,Female,80,2357,1803,4160,56.7,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
HauJeWprwUkwugYZRULvfzOv5R4b,42,25.03.1984,India,Asia,0,Male,68,2195,1341,3536,62.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
YAywL6ubeo24iqAR0WC7cR2ZkNHi,22,08.11.2004,India,Asia,0,Male,68,1119,2417,3536,31.6,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
SUv1PT0tiYejU6AUEYes0m9gbHy8,66,27.09.1960,Bangladesh,Asia,0,Male,72,3421,323,3744,91.4,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
ZbYHFbRs7SQ4hFsRbfcG8dNDBXlV,58,29.10.1968,Australia,Oceania,0,Male,81,2999,1213,4212,71.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
7rNPpSticw1XsyeMghuuUJiSV9Qh,46,07.01.1980,Egypt,Africa,9,Female,75,2415,1485,3900,61.9,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
fxWSXLV6IS4ZEDBxdFCeWLf8nCNj,70,15.12.1956,Colombia,South America,9,Female,80,3618,542,4160,87.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
pvF5YfTCSrH3b7JytPpNg2XFM4g9,18,12.05.2008,Egypt,Africa,4,Non-binary / Other,73,936,2860,3796,24.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
3ZLVKBPtbzG03a8T7ewCOlQvQvun,41,05.12.1985,Nigeria,Africa,0,Male,55,2106,754,2860,73.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
GKzD72HX5kST8XVbcWQarVME89Ws,20,25.08.2006,France,Europe,0,Male,79,1025,3083,4108,25.0,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
3r6bRtADGpq7hsZ7dqIDhahCWojC,58,18.08.1968,Bosnia and Herzegovina,Europe,2,Non-binary / Other,75,3009,891,3900,77.2,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
Ci0OVJMD3LYdnWq7FgCM2FKizJrb,34,26.04.1992,Armenia,Asia,0,Male,71,1773,1919,3692,48.0,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
A8ppY5QYgWkwfYdppVqTj3XDbY7Q,59,02.04.1967,Thailand,Asia,0,Male,73,3081,715,3796,81.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
hYpNhZ3NbagTOmWwhePqOA5O6Uwm,21,22.11.2005,China,Asia,0,Male,75,1065,2835,3900,27.3,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
z7tVJLqiXfrZtBV2HjGSMdg0J0tb,65,04.07.1961,Egypt,Africa,0,Male,72,3381,363,3744,90.3,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
ZFR6TM2kGu5EcEPfQ3YYwWY4wrRE,38,12.09.1988,South Africa,Africa,0,Male,60,1962,1158,3120,62.9,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
XpsrdAxGFisA7PwwmCo29vOrXbgh,74,19.05.1952,Iran,Asia,0,Male,75,3857,43,3900,98.9,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
YvmAfAJ90YiNpbIyiP3gDmQVnxOo,45,28.03.1981,Uganda,Africa,0,Male,63,2351,925,3276,71.8,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
L5qqjIwQpf0Kqzq5sR3SvCFhBlgR,53,08.05.1973,Pakistan,Asia,9,Female,69,2763,825,3588,77.0,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
GiiQ3kLm14DgzYSVrcTyPgkxF77v,58,15.03.1968,Ethiopia,Africa,9,Female,70,3031,609,3640,83.3,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
cWsNKk6GSiW3EXlMtq4oN2lWSGnz,32,23.09.1994,United States,North America,9,Female,80,1647,2513,4160,39.6,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
